truncated,text,is_quote_status,id,favorite_count,source,retweeted,retweet_count,favorited,lang,created_at,clean_text
False,Crooked Hillary no longer has credibility - too much failure in office. People will not allow another four years of incompetence!,False,738448988517453824,20520,android,False,6761,False,en,Thu Jun 02 19:15:33 +0000 2016,crooked hillary longer credibility much failure office people allow another four years incompetence
False,"Crooked Hillary Clinton, who I would love to call Lyin' Hillary, is getting ready to totally misrepresent my foreign policy positions.",False,738416510092357632,15411,android,False,5185,False,en,Thu Jun 02 17:06:29 +0000 2016,crooked hillary clinton would love call lyin hillary getting ready totally misrepresent foreign policy positions
False,"After the litigation is disposed of and the case won, I have instructed my execs to open Trump U(?), so much interest in it! I will be pres.",False,738415541203832832,10013,android,False,2921,False,en,Thu Jun 02 17:02:38 +0000 2016,litigation disposed case instructed execs open trump u much interest pres
False,"Even though I have a very biased and unfair judge in the Trump U civil case in San Diego, I have thousands of great reviews &amp; will win case!",False,738413456118841345,10890,android,False,2998,False,en,Thu Jun 02 16:54:21 +0000 2016,even though biased unfair judge trump u civil case san diego thousands great reviews win case
False,"With all of the Crooked Hillary Clinton's foreign policy experience, she has made so many mistakes - and I mean real monsters! No more HRC.",False,738412068181676032,11721,android,False,3979,False,en,Thu Jun 02 16:48:50 +0000 2016,crooked hillary clinton foreign policy experience made many mistakes mean real monsters hrc
False,"Join me in San Jose, California- tonight!
#MakeAmericaGreatAgain #Trump2016
Tickets: https://t.co/jLQukR550J https://t.co/OrEhKJZ5Rd",False,738409191526662144,7032,iphone,False,2333,False,en,Thu Jun 02 16:37:24 +0000 2016,join san jose california tonight makeamericagreatagain trump tickets
False,"Wow, USA Today did todays cover story on my record in lawsuits. Verdict: 450 wins, 38 losses. Isn't that what you want for your president?",False,738407796606013444,16380,android,False,5274,False,en,Thu Jun 02 16:31:52 +0000 2016,wow usa today todays cover story record lawsuits verdict wins losses want president
False,Do you ever notice that @CNN gives me very little proper representation on my policies. Just watched-nobody knew anything about my foreign P,False,738399082813620224,11462,android,False,3631,False,en,Thu Jun 02 15:57:14 +0000 2016,ever notice @cnn gives little proper representation policies watched nobody knew anything foreign p
False,Bernie Sanders was right when he said that Crooked Hillary Clinton was not qualified to be president because she suffers from BAD judgement!,False,738387288372051969,17345,android,False,5304,False,en,Thu Jun 02 15:10:22 +0000 2016,bernie sanders right said crooked hillary clinton qualified president suffers bad judgement
False,Crooked Hillary Clinton has zero natural talent - she should not be president. Her temperament is bad and her decision making ability-zilch!,False,738385522301624323,15778,android,False,5235,False,en,Thu Jun 02 15:03:21 +0000 2016,crooked hillary clinton zero natural talent president temperament bad decision making ability zilch
False,"""@HaloDad22: @realDonaldTrump I already voted for you! My wife did as well! I represent #Teachers4Trump! We represent #CA4Trump! #NeverDems",False,738236891091238913,9057,android,False,2525,False,en,Thu Jun 02 05:12:45 +0000 2016,@halodad @realdonaldtrump already voted wife well represent teachers trump represent ca trump neverdems
False,"""@SCPioneer: @stockdaleism @JamesRosenFNC @FoxNews @realDonaldTrump Not for slackers! Happy w/courses I took."" Thanks.",False,738236517949181952,6772,android,False,1923,False,en,Thu Jun 02 05:11:16 +0000 2016,@scpioneer @stockdaleism @jamesrosenfnc @foxnews @realdonaldtrump slackers happy w courses took thanks
False,"Thank you Sacramento, California! #MakeAmericaGreatAgain https://t.co/t75Zxn9L6f",False,738233323344920576,16226,iphone,False,5087,False,en,Thu Jun 02 04:58:34 +0000 2016,thank sacramento california makeamericagreatagain
False,"Same failing @nytimes ""reporter"" who wrote discredited women's story last week wrote another terrible story on me today- will never learn!",False,738163472865759232,12885,iphone,False,3975,False,en,Thu Jun 02 00:21:01 +0000 2016,failing @nytimes reporter wrote discredited women story last week wrote another terrible story today never learn
False,Crooked Hillary Clinton is a fraud who has put the public and country at risk by her illegal and very stupid use of e-mails. Many missing!,False,738132164399636480,26806,android,False,9713,False,en,Wed Jun 01 22:16:36 +0000 2016,crooked hillary clinton fraud put public country risk illegal stupid use e mails many missing
False,"Join me in San Jose, California- tomorrow evening at 7pm! 
#MakeAmericaGreatAgain #Trump2016
https://t.co/jLQukR550J https://t.co/Uds8OdH3A4",False,738109521952833536,9183,iphone,False,3214,False,en,Wed Jun 01 20:46:38 +0000 2016,join san jose california tomorrow evening pm makeamericagreatagain trump
False,"So I raised/gave $5,600,000 for the veterans and the media makes me look bad! They do anything to belittle - totally biased.",False,737996614573260800,29250,android,False,9224,False,en,Wed Jun 01 13:17:58 +0000 2016,raised gave veterans media makes look bad anything belittle totally biased
False,Congratulations to @seanhannity on his tremendous increase in television ratings. Speaking of ratings- I will be on his show tonight @ 10pE.,False,737785345459113985,18162,iphone,False,4968,False,en,Tue May 31 23:18:28 +0000 2016,congratulations @seanhannity tremendous increase television ratings speaking ratings show tonight @ pe
False,I am getting great credit for my press conference today. Crooked Hillary should be admonished for not having a press conference in 179 days.,False,737785114239864832,21207,iphone,False,7018,False,en,Tue May 31 23:17:33 +0000 2016,getting great credit press conference today crooked hillary admonished press conference days
False,"Katie Couric, the third rate reporter, who has been largely forgotten, should be ashamed of herself for the fraudulent editing of her doc.",False,737784398515441664,20903,iphone,False,6863,False,en,Tue May 31 23:14:42 +0000 2016,katie couric third rate reporter largely forgotten ashamed fraudulent editing doc
False,I will be interviewed on @seanhannity tonight at 10pmE on @FoxNews. Enjoy!,False,737778668785766404,9078,iphone,False,2340,False,en,Tue May 31 22:51:56 +0000 2016,interviewed @seanhannity tonight pme @foxnews enjoy
False,"Join me in Sacramento, California-tomorrow evening @ 7pm! #Trump2016
https://t.co/W7xy7eXcii https://t.co/km0rRYSDnO",False,737753549564694528,8802,iphone,False,3148,False,en,Tue May 31 21:12:07 +0000 2016,join sacramento california tomorrow evening @ pm trump
False,So many veterans groups are beyond happy with all of the money I raised/gave! It was my great honor - they do an amazing job.,False,737689416811073536,19472,android,False,5493,False,en,Tue May 31 16:57:17 +0000 2016,many veterans groups beyond happy money raised gave great honor amazing job
False,"Just finished a press conference in Trump Tower wherein I gave information on which VETERANS groups got the $5,600,000 that I raised/gave!",False,737688582849171456,18179,android,False,5377,False,en,Tue May 31 16:53:58 +0000 2016,finished press conference trump tower wherein gave information veterans groups got raised gave
False,"I have raised/given a tremendous amount of money to our great VETERANS, and have got nothing but bad publicity for doing so. Watch!",False,737610159459991552,19630,android,False,5464,False,en,Tue May 31 11:42:20 +0000 2016,raised given tremendous amount money great veterans got nothing bad publicity watch
False,"So many great things happening - new poll numbers looking good! News conference at 11:00 A.M. today, Trump Tower!",False,737596690257969152,14704,android,False,3928,False,en,Tue May 31 10:48:49 +0000 2016,many great things happening new poll numbers looking good news conference today trump tower
False,"I should have easily won the Trump University case on summary judgement but have a judge, Gonzalo Curiel, who is totally biased against me.",False,737402123453878272,14566,android,False,4029,False,en,Mon May 30 21:55:41 +0000 2016,easily trump university case summary judgement judge gonzalo curiel totally biased
False,"I have a judge in the Trump University civil case, Gonzalo Curiel (San Diego), who is very unfair. An Obama pick. Totally biased-hates Trump",False,737399475509985280,13224,android,False,3787,False,en,Mon May 30 21:45:09 +0000 2016,judge trump university civil case gonzalo curiel san diego unfair obama pick totally biased hates trump
False,I hope everyone had a great Memorial Day!,False,737376803514286081,20887,android,False,5086,False,en,Mon May 30 20:15:04 +0000 2016,hope everyone great memorial day
False,"I would have had millions of votes more in the primaries (than Crooked Hillary) if I only had one opponent, instead of sixteen. Broke record",False,737376356795875330,18311,android,False,4909,False,en,Mon May 30 20:13:17 +0000 2016,would millions votes primaries crooked hillary one opponent instead sixteen broke record
False,Have a great Memorial Day and remember that we will soon MAKE AMERICA GREAT AGAIN!,False,737243856144629760,25132,android,False,8999,False,en,Mon May 30 11:26:47 +0000 2016,great memorial day remember soon make america great
False,"""@NBCDFW: Trump rallies veterans at annual Rolling Thunder Gathering https://t.co/b08FcMlgkr https://t.co/RCDeLvHQqD""",False,737242308261842945,8899,android,False,2660,False,en,Mon May 30 11:20:38 +0000 2016,@nbcdfw trump rallies veterans annual rolling thunder gathering
False,"""@FrankyLamouche: how many of donald's rolling thunder brigade will sign up and go to war for him in the middle east.""",False,737242189055594496,6471,android,False,1555,False,en,Mon May 30 11:20:09 +0000 2016,@frankylamouche many donald rolling thunder brigade sign go war middle east
False,"""@MariaErnandez3b: Trump Supports Rolling Thunder Rally #TRUMP STRONG https://t.co/pfVXQ8NdZu"" So true, and remember the M.I.A.'s!",False,737242018687164416,14941,android,False,4108,False,en,Mon May 30 11:19:29 +0000 2016,@mariaernandez b trump supports rolling thunder rally trump strong true remember
False,"""@ScottWRasmussen: Donald Trump and Bikers Share Affection at Rolling Thunder Rally https://t.co/ZZl2sc29dn"" A great day in D.C.!",False,737241411465170944,6933,android,False,2100,False,en,Mon May 30 11:17:04 +0000 2016,@scottwrasmussen donald trump bikers share affection rolling thunder rally great day c
False,"""@TeaPartyNevada: #Trump2016 ""Illegals are taken care of better than our veterans.""  https://t.co/KKIgM4rNma https://t.co/1cEZ8wG7Cy""",False,737239685295181824,9431,android,False,3431,False,en,Mon May 30 11:10:12 +0000 2016,@teapartynevada trump illegals taken care better veterans
False,"The endorsement of me by the 16,500 Border Patrol Agents was the first time that they ever endorsed a presidential candidate. Nice!",False,737238518775320576,20863,android,False,5478,False,en,Mon May 30 11:05:34 +0000 2016,endorsement border patrol agents first time ever endorsed presidential candidate nice
False,"In getting the endorsement of the 16,500 Border Patrol Agents (thank you), the statement was made that the WALL was very necessary!",False,737237313034563585,14426,android,False,4152,False,en,Mon May 30 11:00:47 +0000 2016,getting endorsement border patrol agents thank statement made wall necessary
False,Obama says a WALL at our southern border won't enhance our security (wrong) and yet he now wants to build a much bigger wall (fence) at W.H.,False,737232540436664320,17635,android,False,6340,False,en,Mon May 30 10:41:49 +0000 2016,obama says wall southern border enhance security wrong yet wants build much bigger wall fence w h
False,"If dummy Bill Kristol actually does get a spoiler to run as an Independent, say good bye to the Supreme Court!",False,737056428452630528,15840,iphone,False,5894,False,en,Sun May 29 23:02:01 +0000 2016,dummy bill kristol actually get spoiler run independent say good bye supreme court
False,The Republican Party has to be smart &amp; strong if it wants to win in November. Can't allow lightweights to set up a spoiler Indie candidate!,False,737055532960223233,20687,android,False,6053,False,en,Sun May 29 22:58:27 +0000 2016,republican party smart strong wants win november allow lightweights set spoiler indie candidate
False,"Bill Kristol has been wrong for 2yrs-an embarrassed loser, but if the GOP can't control their own, then they are not a party. Be tough, R's!",False,737054226833149952,15966,iphone,False,5016,False,en,Sun May 29 22:53:16 +0000 2016,bill kristol wrong yrs embarrassed loser gop control party tough r
