source,created_at,is_retweet,text,clean_text,clean_text_with_stopwords
other,Wed Jan 27 04:33:26 +0000 2016,False,@seanhannity is right: debate no-show creates an opening for @tedcruz #IowaCaucus #foxnews,@seanhannity right debate show creates opening @tedcruz iowacaucus foxnews,@seanhannity is right debate no show creates an opening for @tedcruz iowacaucus foxnews
other,Wed Jan 27 03:15:07 +0000 2016,False,@MattFromTexas31 every day of the week.,@mattfromtexas every day week,@mattfromtexas every day of the week
other,Wed Jan 27 03:13:44 +0000 2016,True,"RT @BuzzFeedAndrew: Cruz campaign has run a great race. These folks know what they're doing: 
https://t.co/V2i1uvoOKd https://t.co/M4oJNCDQ…",rt @buzzfeedandrew cruz campaign run great race folks know,rt @buzzfeedandrew cruz campaign has run a great race these folks know what they re doing
other,Wed Jan 27 03:12:43 +0000 2016,False,"finish the sentence, T: ""Ppl on the fence may jump...to #Cruz."" xoxo  https://t.co/W9zmG3q48G",finish sentence ppl fence may jump cruz xoxo,finish the sentence t ppl on the fence may jump to cruz xoxo
other,Wed Jan 27 03:11:14 +0000 2016,True,RT @elianayjohnson: Will Cruz bring a cardboard figure of Trump on debate stage like he did w Dewhurst in 2012?,rt @elianayjohnson cruz bring cardboard figure trump debate stage like w dewhurst,rt @elianayjohnson will cruz bring a cardboard figure of trump on debate stage like he did w dewhurst in
other,Wed Jan 27 03:09:25 +0000 2016,False,Hilarious on so many levels. Can't stop reading it. https://t.co/RMFjrYXGkH,hilarious many levels stop reading,hilarious on so many levels can t stop reading it
other,Wed Jan 27 02:50:01 +0000 2016,False,that's clever https://t.co/nDHWTio6L1,clever,that s clever
other,Wed Jan 27 02:42:59 +0000 2016,True,"RT @marklevinshow: Cruz throws down, challenges Trump to political cage match https://t.co/BtzG2d4Ree",rt @marklevinshow cruz throws challenges trump political cage match,rt @marklevinshow cruz throws down challenges trump to political cage match
other,Wed Jan 27 02:42:38 +0000 2016,True,"RT @wpjenna: Donald Trump in Iowa City: ""I think I made polls famous.""",rt @wpjenna donald trump iowa city think made polls famous,rt @wpjenna donald trump in iowa city i think i made polls famous
other,Wed Jan 27 02:41:06 +0000 2016,False,such arrogance from someone who spent a gazillion dollars for POTUS and did not get a single delegate.  https://t.co/tiVUzEGqnK,arrogance someone spent gazillion dollars potus get single delegate,such arrogance from someone who spent a gazillion dollars for potus and did not get a single delegate
other,Wed Jan 27 01:25:04 +0000 2016,False,including all Bushes https://t.co/zOIqJhVdqr,including bushes,including all bushes
other,Wed Jan 27 01:20:48 +0000 2016,False,A must see. Has Hillary watched this yet? https://t.co/4O3OyNI5bw,must see hillary watched yet,a must see has hillary watched this yet
other,Wed Jan 27 01:19:06 +0000 2016,True,"RT @ReignitePromise: Donald Trump is giving #foxdebate the same treatment he gave Atlantic City
#iacaucus #IowaCaucus #IowaGOP",rt @reignitepromise donald trump giving foxdebate treatment gave atlantic city iacaucus iowacaucus iowagop,rt @reignitepromise donald trump is giving foxdebate the same treatment he gave atlantic city iacaucus iowacaucus iowagop
other,Wed Jan 27 01:17:03 +0000 2016,True,"RT @dangallo: Levin is absolutely going off on @realDonaldTrump after @tedcruz's interview, playing Trump soundbite on dealmaking w/Democra…",rt @dangallo levin absolutely going @realdonaldtrump @tedcruz interview playing trump soundbite dealmaking w democra,rt @dangallo levin is absolutely going off on @realdonaldtrump after @tedcruz s interview playing trump soundbite on dealmaking w democra
other,Wed Jan 27 01:16:52 +0000 2016,True,"RT @dangallo: .@tedcruz went off on Trump moments ago in intvu on @marklevinshow, challenged Trump to 1on1 debate without moderators.",rt @dangallo @tedcruz went trump moments ago intvu @marklevinshow challenged trump debate without moderators,rt @dangallo @tedcruz went off on trump moments ago in intvu on @marklevinshow challenged trump to on debate without moderators
other,Tue Jan 26 23:14:43 +0000 2016,True,RT @GovernorPerry: Look forward to being back in Iowa to support @tedcruz! #CaucusforCruz https://t.co/4oiPLmITR1  https://t.co/03sxJ0EMaT,rt @governorperry look forward back iowa support @tedcruz caucusforcruz,rt @governorperry look forward to being back in iowa to support @tedcruz caucusforcruz
other,Tue Jan 26 03:22:56 +0000 2016,False,@katieglueck begging the question: WHO HAS THE TIME?,@katieglueck begging question time,@katieglueck begging the question who has the time
other,Tue Jan 26 02:42:06 +0000 2016,False,@Taniel @baseballcrank @KeepPromise1 ran two ads today and one tomorrow but happy to see others follow.,@taniel @baseballcrank @keeppromise ran two ads today one tomorrow happy see others follow,@taniel @baseballcrank @keeppromise ran two ads today and one tomorrow but happy to see others follow
other,Tue Jan 26 02:33:21 +0000 2016,True,RT @RodDMartin: The person who says it cannot be done should not interrupt the person who is doing it. - Chinese Proverb #quote https://t.c…,rt @roddmartin person says cannot done interrupt person chinese proverb quote,rt @roddmartin the person who says it cannot be done should not interrupt the person who is doing it chinese proverb quote
other,Tue Jan 26 02:24:15 +0000 2016,True,RT @DailyCaller: Obama Chuckles With Reporter About When He Heard Of 10 Sailors In Iranian Waters [AUDIO] https://t.co/M9PEKRXM2t https://t…,rt @dailycaller obama chuckles reporter heard sailors iranian waters audio,rt @dailycaller obama chuckles with reporter about when he heard of sailors in iranian waters audio
other,Tue Jan 26 02:23:34 +0000 2016,True,RT @nickconfessore: Really close to that exiting moment when voters ignore what the press thinks and surprise us in various ways. Best part…,rt @nickconfessore really close exiting moment voters ignore press thinks surprise us various ways best part,rt @nickconfessore really close to that exiting moment when voters ignore what the press thinks and surprise us in various ways best part
other,Mon Jan 25 23:58:06 +0000 2016,False,#poll: https://t.co/5dec2QwVZN,poll,poll
other,Mon Jan 25 16:52:07 +0000 2016,False,"Excellent news. Rick Perry endorses Ted Cruz, setting aside governors best argument https://t.co/SY7OEGfzj9",excellent news rick perry endorses ted cruz setting aside governors best argument,excellent news rick perry endorses ted cruz setting aside governors best argument
other,Sun Jan 24 23:53:43 +0000 2016,False,"@Anna_Greenberg @seanspicer @JohnBerman @Eagles told you eagles fans were hapless. sorry for the slur, Anna",@anna greenberg @seanspicer @johnberman @eagles told eagles fans hapless sorry slur anna,@anna greenberg @seanspicer @johnberman @eagles told you eagles fans were hapless sorry for the slur anna
other,Sun Jan 24 23:53:05 +0000 2016,False,@seanspicer meh. and the earlier transgressions?,@seanspicer meh earlier transgressions,@seanspicer meh and the earlier transgressions
other,Sun Jan 24 23:37:10 +0000 2016,True,"RT @SportsCenter: After today's win, Peyton Manning improves to 3-0 at home against Tom Brady &amp; the Patriots in the postseason. https://t.c…",rt @sportscenter today win peyton manning improves home tom brady patriots postseason,rt @sportscenter after today s win peyton manning improves to at home against tom brady the patriots in the postseason
other,Sun Jan 24 23:36:55 +0000 2016,False,"@seanspicer @Anna_Greenberg @johnberman &amp; #Patriots fans: my @Eagles may be hapless, but grandma was right: cheaters never prosper. #SB50",@seanspicer @anna greenberg @johnberman patriots fans @eagles may hapless grandma right cheaters never prosper sb,@seanspicer @anna greenberg @johnberman patriots fans my @eagles may be hapless but grandma was right cheaters never prosper sb
other,Sun Jan 24 22:25:00 +0000 2016,True,"RT @RealClearNews: As the GOP pushes Cruz away, more and more anti-establishment voters embrace him | https://t.co/uL9uYtjkkr https://t.co/…",rt @realclearnews gop pushes cruz away anti establishment voters embrace,rt @realclearnews as the gop pushes cruz away more and more anti establishment voters embrace him
other,Sun Jan 24 22:24:54 +0000 2016,True,"RT @sanuzis: Articles: The Case for Ted Cruz

 https://t.co/cy5aaRX0gr",rt @sanuzis articles case ted cruz,rt @sanuzis articles the case for ted cruz
other,Sun Jan 24 20:34:04 +0000 2016,True,RT @fox25news: SNOWZILLER - awesome creation by John Sullivan!  https://t.co/FZnS8p9Yo2 https://t.co/L1nNq7K80g,rt @fox news snowziller awesome creation john sullivan,rt @fox news snowziller awesome creation by john sullivan
other,Sun Jan 24 20:33:28 +0000 2016,False,@Ancoti @jonallendc @tedcruz @glennbeck @SteveKingIA https://t.co/j9WSUBSIFA for your t-shirts!,@ancoti @jonallendc @tedcruz @glennbeck @stevekingia shirts,@ancoti @jonallendc @tedcruz @glennbeck @stevekingia for your t shirts
other,Sun Jan 24 20:27:00 +0000 2016,False,What an ass.  https://t.co/t7AQNCjgRs,ass,what an ass
other,Sun Jan 24 20:07:10 +0000 2016,True,RT @kerpen: Dude really needs to stop campaigning stoned. https://t.co/UcA0t4vNzw,rt @kerpen dude really needs stop campaigning stoned,rt @kerpen dude really needs to stop campaigning stoned
other,Sun Jan 24 03:04:25 +0000 2016,True,"RT @jonallendc: .@tedcruz @glennbeck @SteveKingIA -- all in Waterloo (Iowa, that is). Tons of energy at 5 Sullivan Brothers center. https:/…",rt @jonallendc @tedcruz @glennbeck @stevekingia waterloo iowa tons energy sullivan brothers center https,rt @jonallendc @tedcruz @glennbeck @stevekingia all in waterloo iowa that is tons of energy at sullivan brothers center https
other,Sun Jan 24 00:56:33 +0000 2016,False,"A/K/A the Consultants' Full Employment Act. Bloomberg, Sensing an Opening, Revisits a Potential White House Run https://t.co/G5fPugIYab",k consultants full employment act bloomberg sensing opening revisits potential white house run,a k a the consultants full employment act bloomberg sensing an opening revisits a potential white house run
other,Sat Jan 23 18:35:55 +0000 2016,False,"""Hero"" used too freely; here, it applies: Soldiers Will Stand Guard at Tomb of Unknowns Through Historic Storm https://t.co/mdrx7JTD0d #USA",hero used freely applies soldiers stand guard tomb unknowns historic storm usa,hero used too freely here it applies soldiers will stand guard at tomb of unknowns through historic storm usa
other,Sat Jan 23 13:39:51 +0000 2016,False,"Yet their months-long criticism of Trump lives on in print, on tape. GOP insiders cave to Trump https://t.co/zertauxBhb",yet months long criticism trump lives print tape gop insiders cave trump,yet their months long criticism of trump lives on in print on tape gop insiders cave to trump
other,Fri Jan 22 15:31:05 +0000 2016,True,RT @resurgent: New Cruz Ad Shows Trump Used Government to Take a Widow’s Property https://t.co/MfN4WsnzZ6 https://t.co/kPsNwgatML,rt @resurgent new cruz ad shows trump used government take widow property,rt @resurgent new cruz ad shows trump used government to take a widow s property
other,Fri Jan 22 15:30:29 +0000 2016,True,RT @BillKristol: Panic among the Clintonistas. @aseitzwald: 5th (!) time Krugman has used column/blog to ding Sanders this week. https://t.…,rt @billkristol panic among clintonistas @aseitzwald th time krugman used column blog ding sanders week,rt @billkristol panic among the clintonistas @aseitzwald th time krugman has used column blog to ding sanders this week
other,Fri Jan 22 15:26:59 +0000 2016,True,"RT @philipaklein: Either establishment GOPers lie about limiting govt, or they're letting their hatred of Cruz get better of them https://t…",rt @philipaklein either establishment gopers lie limiting govt letting hatred cruz get better,rt @philipaklein either establishment gopers lie about limiting govt or they re letting their hatred of cruz get better of them
other,Fri Jan 22 15:26:14 +0000 2016,False,#heartwarming #prolife  https://t.co/SMlPoYoMrN,heartwarming prolife,heartwarming prolife
other,Fri Jan 22 15:09:41 +0000 2016,True,"RT @NewDay: National Review, conservative thinkers stand against Trump: https://t.co/GeLU8KGZON @KellyannePolls gives her take. https://t.c…",rt @newday national review conservative thinkers stand trump @kellyannepolls gives take,rt @newday national review conservative thinkers stand against trump @kellyannepolls gives her take
other,Fri Jan 22 11:45:41 +0000 2016,False,"Coming up on @CNN @NewDay to discuss Trump, Cruz and 2016.",coming @cnn @newday discuss trump cruz,coming up on @cnn @newday to discuss trump cruz and
other,Fri Jan 22 11:42:02 +0000 2016,False,Long-Time Leaders of Conservative Movement Unite in Support of Ted Cruz - Breitbart https://t.co/35wQaYXjBO via BreitbartNews,long time leaders conservative movement unite support ted cruz breitbart via breitbartnews,long time leaders of conservative movement unite in support of ted cruz breitbart via breitbartnews
other,Fri Jan 22 03:53:49 +0000 2016,True,"RT @nickconfessore: How HRC's 7-month, two-million-dollar speechmaking sprint through Wall Street has come to haunt her in Iowa. https://t.…",rt @nickconfessore hrc month two million dollar speechmaking sprint wall street come haunt iowa,rt @nickconfessore how hrc s month two million dollar speechmaking sprint through wall street has come to haunt her in iowa
other,Fri Jan 22 03:50:02 +0000 2016,True,RT @RealJamesWoods: #DStrong Dorian has one wish before he dies of cancer: to be famous. Please RETWEET this message of love. https://t.co/…,rt @realjameswoods dstrong dorian one wish dies cancer famous please retweet message love,rt @realjameswoods dstrong dorian has one wish before he dies of cancer to be famous please retweet this message of love
other,Fri Jan 22 03:39:20 +0000 2016,False,GOP party elders aren't rallying for Rubio https://t.co/idWh8hji1S,gop party elders rallying rubio,gop party elders aren t rallying for rubio
other,Fri Jan 22 01:24:13 +0000 2016,True,RT @samsteinhp: good column here https://t.co/hErYGVXa9P,rt @samsteinhp good column,rt @samsteinhp good column here
other,Fri Jan 22 01:23:18 +0000 2016,True,RT @JaniceDean: This does make me laugh and cry....#blizzard2016 #snowforecastingishard https://t.co/b4mbjERlEd,rt @janicedean make laugh cry blizzard snowforecastingishard,rt @janicedean this does make me laugh and cry blizzard snowforecastingishard
other,Fri Jan 22 01:20:30 +0000 2016,False,Al (Jazeera) Gore aide admits what GOP Establishment fears: that Ted Cruz Can Win  https://t.co/CLWpjvdWFv via @TexasTribune,al jazeera gore aide admits gop establishment fears ted cruz win via @texastribune,al jazeera gore aide admits what gop establishment fears that ted cruz can win via @texastribune
other,Fri Jan 22 01:18:28 +0000 2016,False,Al (Jazeera) Gore aide admits what GOP Establishment fears: Ted Cruz Can with it All https://t.co/CLWpjvdWFv via @TexasTribune,al jazeera gore aide admits gop establishment fears ted cruz via @texastribune,al jazeera gore aide admits what gop establishment fears ted cruz can with it all via @texastribune
other,Fri Jan 22 01:14:05 +0000 2016,False,"so many jealous Senators, so little time... https://t.co/TLMp4XXUkO",many jealous senators little time,so many jealous senators so little time
other,Fri Jan 22 01:01:06 +0000 2016,False,for crying out loud https://t.co/JfBgxBV9Rj,crying loud,for crying out loud
other,Fri Jan 22 00:45:38 +0000 2016,False,#arrogant DC can mold @realDonaldTrump (no) &amp; Ted Cruz will ruin gravy train (yes): GOP Argue Who Is Greater Threat https://t.co/oHNCyoGQLA,arrogant dc mold @realdonaldtrump ted cruz ruin gravy train yes gop argue greater threat,arrogant dc can mold @realdonaldtrump no ted cruz will ruin gravy train yes gop argue who is greater threat
other,Thu Jan 21 04:01:16 +0000 2016,True,"RT @jaketapper: RIP Braden Joplin 

so sad. Only 25. Thoughts and prayers with his family and @RealBenCarson campaign https://t.co/QQdxp7vR…",rt @jaketapper rip braden joplin sad thoughts prayers family @realbencarson campaign,rt @jaketapper rip braden joplin so sad only thoughts and prayers with his family and @realbencarson campaign
other,Thu Jan 21 03:57:22 +0000 2016,True,"RT @betsy_klein: Cruz adds that since @TerryBranstad remarks yesterday, the campaign has raised $700,000.",rt @betsy klein cruz adds since @terrybranstad remarks yesterday campaign raised,rt @betsy klein cruz adds that since @terrybranstad remarks yesterday the campaign has raised
other,Wed Jan 20 17:09:42 +0000 2016,True,RT @redsteeze: Making this as simple as possible for our dutiful media https://t.co/ab2u5rMyiG,rt @redsteeze making simple possible dutiful media,rt @redsteeze making this as simple as possible for our dutiful media
other,Wed Jan 20 03:49:51 +0000 2016,False,#Poll: 80% Disagree With Hillary Clinton’s Abortion Position https://t.co/nq50AMIilS,poll disagree hillary clinton abortion position,poll disagree with hillary clinton s abortion position
other,Wed Jan 20 03:47:01 +0000 2016,False,#poll  https://t.co/pP6M0fB8VX,poll,poll
other,Tue Jan 19 22:59:32 +0000 2016,True,"RT @nypost: This hasn't happened on ""Jeopardy"" in three years (and not in a good way) https://t.co/G8rh1WqCP2",rt @nypost happened jeopardy three years good way,rt @nypost this hasn t happened on jeopardy in three years and not in a good way
other,Tue Jan 19 22:58:42 +0000 2016,True,"RT @TeddyDavisCNN: New Poll from CNN &amp; WMUR 
NEW HAMPSHIRE

Sanders            60%
Clinton               33%
O'Malley            1%",rt @teddydaviscnn new poll cnn wmur new hampshire sanders clinton malley,rt @teddydaviscnn new poll from cnn wmur new hampshire sanders clinton o malley
other,Tue Jan 19 22:04:50 +0000 2016,True,RT @findit89: @KellyannePolls @realDonaldTrump Think this move is more than ethanol issue.  Branstad is estab. He is following dislike of c…,rt @findit @kellyannepolls @realdonaldtrump think move ethanol issue branstad estab following dislike c,rt @findit @kellyannepolls @realdonaldtrump think this move is more than ethanol issue branstad is estab he is following dislike of c
other,Tue Jan 19 22:04:04 +0000 2016,True,"RT @MarkHalperin: On WADR tonight: Trump v. Cruz + @KellyannePolls, @davidbrockdc, Jane Mayer &amp; Robert Gates. Watch live 5ET: https://t.co/…",rt @markhalperin wadr tonight trump v cruz @kellyannepolls @davidbrockdc jane mayer robert gates watch live et,rt @markhalperin on wadr tonight trump v cruz @kellyannepolls @davidbrockdc jane mayer robert gates watch live et
other,Tue Jan 19 20:40:08 +0000 2016,False,@realDonaldTrump @mattklewis gov and his son love ethanol. And support Chris Christie. No shock there.,@realdonaldtrump @mattklewis gov son love ethanol support chris christie shock,@realdonaldtrump @mattklewis gov and his son love ethanol and support chris christie no shock there
other,Tue Jan 19 20:39:24 +0000 2016,False,Smart girls! https://t.co/RPQE3APtIW,smart girls,smart girls
other,Tue Jan 19 20:38:54 +0000 2016,False,"#establishment alert. Plus, Branstad's son runs ARF, pro-ethanol group, and many Branstad-ers are with Christie. https://t.co/XVmOAmegOT",establishment alert plus branstad son runs arf pro ethanol group many branstad ers christie,establishment alert plus branstad s son runs arf pro ethanol group and many branstad ers are with christie
other,Tue Jan 19 20:37:30 +0000 2016,True,"RT @seanspicer: Poll: @HillaryClinton losing voters under 50
@USATODAY 
@DonovanSlack 
https://t.co/DbIRwzzN7X",rt @seanspicer poll @hillaryclinton losing voters @usatoday @donovanslack,rt @seanspicer poll @hillaryclinton losing voters under @usatoday @donovanslack
other,Tue Jan 19 20:30:41 +0000 2016,False,@JuanMaldonadoI How?,@juanmaldonadoi,@juanmaldonadoi how
other,Mon Jan 18 02:23:04 +0000 2016,True,RT @MileHighStriker: Hell Yeah!!! Thank you @KellyannePolls @KeepPromise1  https://t.co/MJXnUVuZOk,rt @milehighstriker hell yeah thank @kellyannepolls @keeppromise,rt @milehighstriker hell yeah thank you @kellyannepolls @keeppromise
other,Mon Jan 18 02:22:11 +0000 2016,False,#DemDebate all three candidates wore the same pantsuit  https://t.co/42ypCGKJKy,demdebate three candidates wore pantsuit,demdebate all three candidates wore the same pantsuit
other,Mon Jan 18 02:14:40 +0000 2016,True,"RT @michaelscherer: Martin O'Malley: ""We need new leadership"" 
Translation: ""Have you seen my guns?""",rt @michaelscherer martin malley need new leadership translation seen guns,rt @michaelscherer martin o malley we need new leadership translation have you seen my guns
other,Mon Jan 18 02:09:46 +0000 2016,True,"RT @ThePlumLineGS: The Clinton campaign privately lobbied the DNC for fewer debates, I have confirmed: https://t.co/8jZEV7awgh https://t.co…",rt @theplumlinegs clinton campaign privately lobbied dnc fewer debates confirmed,rt @theplumlinegs the clinton campaign privately lobbied the dnc for fewer debates i have confirmed
other,Mon Jan 18 02:08:26 +0000 2016,True,RT @rickwtyler: Ted Cruz begins 5-day 10-county swing through Granite State - https://t.co/wdqMb5oKj9,rt @rickwtyler ted cruz begins day county swing granite state,rt @rickwtyler ted cruz begins day county swing through granite state
other,Mon Jan 18 02:07:48 +0000 2016,True,"RT @ChuckNellis: Palestinian Terrorist Breaks into Home, Murders Israeli Woman in Front of Her Children -Breitbart https://t.co/cj1gWeyxzF …",rt @chucknellis palestinian terrorist breaks home murders israeli woman front children breitbart,rt @chucknellis palestinian terrorist breaks into home murders israeli woman in front of her children breitbart
other,Mon Jan 18 01:49:50 +0000 2016,True,"RT @PatrickSvitek: On debate night, @TedCruz campaign emails reporters this video of Trump calling Clinton a ""terrific woman"": https://t.co…",rt @patricksvitek debate night @tedcruz campaign emails reporters video trump calling clinton terrific woman,rt @patricksvitek on debate night @tedcruz campaign emails reporters this video of trump calling clinton a terrific woman
other,Mon Jan 18 01:47:31 +0000 2016,True,RT @teddyschleifer: Cruz super PACs declare war in this statement. https://t.co/wRAXQHtOEr,rt @teddyschleifer cruz super pacs declare war statement,rt @teddyschleifer cruz super pacs declare war in this statement
other,Mon Jan 18 01:44:52 +0000 2016,True,RT @TheFix: This number proves Bernie Sanders can win Iowa https://t.co/4hE1GpVPTZ https://t.co/Kw27Hj4qur,rt @thefix number proves bernie sanders win iowa,rt @thefix this number proves bernie sanders can win iowa
other,Mon Jan 18 00:51:26 +0000 2016,True,RT @costareports: Behind the scenes: Cruz super PAC donors huddled Sunday and had this ad ready. A response to Trump on ABC: https://t.co/C…,rt @costareports behind scenes cruz super pac donors huddled sunday ad ready response trump abc,rt @costareports behind the scenes cruz super pac donors huddled sunday and had this ad ready a response to trump on abc
other,Mon Jan 18 00:51:21 +0000 2016,True,"RT @costareports: scoop: In new ad, Cruz super PACs use Trump's words to lift Cruz -- and counter Trump https://t.co/6XpQFtbBYI",rt @costareports scoop new ad cruz super pacs use trump words lift cruz counter trump,rt @costareports scoop in new ad cruz super pacs use trump s words to lift cruz and counter trump
other,Mon Jan 18 00:50:17 +0000 2016,False,Ted Cruz super PACs use Trump's words to lift Cruz - and counter Trump https://t.co/pWfWZ8FsV2 @KeepPromise1,ted cruz super pacs use trump words lift cruz counter trump @keeppromise,ted cruz super pacs use trump s words to lift cruz and counter trump @keeppromise
other,Sun Jan 17 22:23:00 +0000 2016,True,RT @DailyMirror: ISIS savages throw terrified man from rooftop - because they thought he was gay https://t.co/gJ9uAuceOT https://t.co/4ohED…,rt @dailymirror isis savages throw terrified man rooftop thought gay,rt @dailymirror isis savages throw terrified man from rooftop because they thought he was gay
other,Sun Jan 17 22:22:35 +0000 2016,True,RT @SteveDeaceShow: Real recognize real = pro-abort recognize pro-abort  https://t.co/27yYxMxP0m,rt @stevedeaceshow real recognize real pro abort recognize pro abort,rt @stevedeaceshow real recognize real pro abort recognize pro abort
other,Sun Jan 17 12:15:11 +0000 2016,True,RT @DailyCaller: Stanford Professor Deletes Data From Study Showing Green Energy Will Kill Jobs https://t.co/uAvKHp5hS6 https://t.co/u9kTgA…,rt @dailycaller stanford professor deletes data study showing green energy kill jobs,rt @dailycaller stanford professor deletes data from study showing green energy will kill jobs
other,Sun Jan 17 12:13:56 +0000 2016,True,"RT @DailyCaller: Nikki Haley Hits Rubio On Amnesty, Bush On Common Core: https://t.co/uEe4gcCG68 https://t.co/8lNGv92yfl",rt @dailycaller nikki haley hits rubio amnesty bush common core,rt @dailycaller nikki haley hits rubio on amnesty bush on common core
other,Sun Jan 17 12:12:09 +0000 2016,True,RT @Sophiemcneill: This is a must read: 'The U.N. Knew for Months That #Madaya Was Starving' https://t.co/NZa2Eyw2rI,rt @sophiemcneill must read u n knew months madaya starving,rt @sophiemcneill this is a must read the u n knew for months that madaya was starving
other,Sun Jan 17 01:04:34 +0000 2016,True,RT @DailyCaller: Levin To Trump: ‘Cut The Crap’ With Attacks On Cruz Or Lose Conservatives’ Support https://t.co/pJowOiqpZr https://t.co/1f…,rt @dailycaller levin trump cut crap attacks cruz lose conservatives support,rt @dailycaller levin to trump cut the crap with attacks on cruz or lose conservatives support
other,Sat Jan 16 22:29:05 +0000 2016,False,"@GOP: fight for @DWStweets to stay as head of @Democrats.  She has helped us win majorities in Congress, statehouses https://t.co/hD6INWhoTw",@gop fight @dwstweets stay head @democrats helped us win majorities congress statehouses,@gop fight for @dwstweets to stay as head of @democrats she has helped us win majorities in congress statehouses
other,Sat Jan 16 02:20:30 +0000 2016,False,"Great interview re Trump-Cruz race @costareports @maddow: it must be ""like an acid trip"" to cover new development  https://t.co/v6vh541ars",great interview trump cruz race @costareports @maddow must like acid trip cover new development,great interview re trump cruz race @costareports @maddow it must be like an acid trip to cover new development
other,Sat Jan 16 01:39:21 +0000 2016,True,"RT @gunluvngal: I hate this pic!
This witch can never be commander and chief of our Military
#helpnevercame https://t.co/XystFzX5gL",rt @gunluvngal hate pic witch never commander chief military helpnevercame,rt @gunluvngal i hate this pic this witch can never be commander and chief of our military helpnevercame
other,Sat Jan 16 00:02:14 +0000 2016,True,"RT @MichaelCBender: The @tedcruz super-pac, @KeepPromise1, has contacted voters in 20k SC households during past 2 mos: https://t.co/6oUPBF…",rt @michaelcbender @tedcruz super pac @keeppromise contacted voters k sc households past mos,rt @michaelcbender the @tedcruz super pac @keeppromise has contacted voters in k sc households during past mos
other,Sat Jan 16 00:02:07 +0000 2016,True,RT @jamiedupree: Five aides at Carson Super PAC quit in New Hampshire and volunteer for Cruz https://t.co/s4xohkXrOB,rt @jamiedupree five aides carson super pac quit new hampshire volunteer cruz,rt @jamiedupree five aides at carson super pac quit in new hampshire and volunteer for cruz
other,Sat Jan 16 00:02:01 +0000 2016,True,RT @ShaneGoldmacher: Cruz super PAC dropping nearly 400k illegal-immigration themed mailers this week in IA and SC https://t.co/uqrFq0bDjM,rt @shanegoldmacher cruz super pac dropping nearly k illegal immigration themed mailers week ia sc,rt @shanegoldmacher cruz super pac dropping nearly k illegal immigration themed mailers this week in ia and sc
other,Fri Jan 15 23:04:10 +0000 2016,False,Great props from the man who knows how to beat @Hillary  https://t.co/ec2ylDgceN,great props man knows beat @hillary,great props from the man who knows how to beat @hillary
other,Fri Jan 15 23:04:10 +0000 2016,False,We're ready for you T. Make the jump to #Cruz https://t.co/nFU97et8xm,ready make jump cruz,we re ready for you t make the jump to cruz
other,Fri Jan 15 02:38:59 +0000 2016,False,Great props from the man who knows how to beat @Hillary  https://t.co/ec2ylDgceN,great props man knows beat @hillary,great props from the man who knows how to beat @hillary
other,Fri Jan 15 02:33:10 +0000 2016,True,"RT @mckaycoppins: Ted Cruz nails Trump on his birther flip flop: ""Since September, the Constitution hasn't changed but the poll numbers hav…",rt @mckaycoppins ted cruz nails trump birther flip flop since september constitution changed poll numbers hav,rt @mckaycoppins ted cruz nails trump on his birther flip flop since september the constitution hasn t changed but the poll numbers hav
other,Fri Jan 15 02:31:52 +0000 2016,True,"RT @TaraSetmayer: And the gloves official are OFF. Cruz vs. Trump, here we go. ""I wouldn't use your mother's citizenship against you..."" #G…",rt @tarasetmayer gloves official cruz vs trump go use mother citizenship g,rt @tarasetmayer and the gloves official are off cruz vs trump here we go i wouldn t use your mother s citizenship against you g
other,Fri Jan 15 02:31:38 +0000 2016,False,"THAT, ladies and gentleman, is why we support Ted Cruz. #GOPDebate",ladies gentleman support ted cruz gopdebate,that ladies and gentleman is why we support ted cruz gopdebate
other,Thu Jan 14 23:32:26 +0000 2016,False,"God bless you, too! https://t.co/nV1VQXCtcZ",god bless,god bless you too
other,Thu Jan 14 04:58:32 +0000 2016,True,"RT @jaketapper: .@SpeakerRyan: it ""degrades the presidency to...talk about primary politics in the other party"" in SOTU https://t.co/pQ8HcP…",rt @jaketapper @speakerryan degrades presidency talk primary politics party sotu,rt @jaketapper @speakerryan it degrades the presidency to talk about primary politics in the other party in sotu
other,Wed Jan 13 21:01:02 +0000 2016,False,AWESOME: Phil Robertson endorses Ted Cruz like only he can in NEW VIDEO https://t.co/A1HMK88GeI,awesome phil robertson endorses ted cruz like new video,awesome phil robertson endorses ted cruz like only he can in new video
other,Wed Jan 13 15:01:35 +0000 2016,False,#Evil. #Monsters. The Four Teen Boys in Horrifying Brooklyn Gang Rape Have Been Named https://t.co/6k80xpJqPH via @injo,evil monsters four teen boys horrifying brooklyn gang rape named via @injo,evil monsters the four teen boys in horrifying brooklyn gang rape have been named via @injo
other,Wed Jan 13 14:49:39 +0000 2016,False,"#NJ: Cory Booker Brings Israel Critic, Muslim Brotherhood Defender to SOTU https://t.co/SmdQOvMmHN",nj cory booker brings israel critic muslim brotherhood defender sotu,nj cory booker brings israel critic muslim brotherhood defender to sotu
other,Wed Jan 13 14:46:57 +0000 2016,False,"@RedState: ""Mike Murphy should take a lesson from the guys over at @KeepPromise1""  https://t.co/RjfyM4Cdvc",@redstate mike murphy take lesson guys @keeppromise,@redstate mike murphy should take a lesson from the guys over at @keeppromise
