truncated,text,is_quote_status,id,favorite_count,source,retweeted,retweet_count,favorited,lang,created_at,clean_text,clean_text_with_stopwords
False,"@YourDudeIgnacio @Cyn7kaL thank you Cyb7kal I will bless u greatly, and I will curse YourDuelgnacio, I will haunt his prostate forever.",False,750776576845811712,0,iphone,False,0,False,en,Wed Jul 06 19:40:59 +0000 2016,@yourdudeignacio @cyn kal thank cyb kal bless u greatly curse yourduelgnacio haunt prostate forever,@yourdudeignacio @cyn kal thank you cyb kal i will bless u greatly and i will curse yourduelgnacio i will haunt his prostate forever
False,@e_gor3 @willscheidt7 bless up fam https://t.co/KTfu0HiJa7,False,750776236473917442,4,iphone,False,3,False,en,Wed Jul 06 19:39:38 +0000 2016,@e gor @willscheidt bless fam,@e gor @willscheidt bless up fam
False,@THEJDMARTINEZ I miss you too my child,False,750776128906760192,2,iphone,False,0,False,en,Wed Jul 06 19:39:12 +0000 2016,@thejdmartinez miss child,@thejdmartinez i miss you too my child
False,@UncleChaps @Unsilent speak of Harambe and he shall appear https://t.co/qYTFxz4poS,False,750774716583940096,0,iphone,False,0,False,en,Wed Jul 06 19:33:35 +0000 2016,@unclechaps @unsilent speak harambe shall appear,@unclechaps @unsilent speak of harambe and he shall appear
False,@thegreatmandrew hello again son https://t.co/sJrYWl1Gzt,False,750774487532998656,0,iphone,False,1,False,en,Wed Jul 06 19:32:41 +0000 2016,@thegreatmandrew hello son,@thegreatmandrew hello again son
False,@Jack14180950 u hav made me vry proud Jack thnx,False,750774357639634944,5,iphone,False,1,False,en,Wed Jul 06 19:32:10 +0000 2016,@jack u hav made vry proud jack thnx,@jack u hav made me vry proud jack thnx
False,@adudeinaplace @HarryIsaacJr @stillgray thank u https://t.co/y87bqDEq2e,False,750774219063955456,4,iphone,False,3,False,en,Wed Jul 06 19:31:37 +0000 2016,@adudeinaplace @harryisaacjr @stillgray thank u,@adudeinaplace @harryisaacjr @stillgray thank u
False,@bushdid911_ @_alexcuevas_ I live through u my child,False,750774114227396608,1,iphone,False,1,False,en,Wed Jul 06 19:31:12 +0000 2016,@bushdid @ alexcuevas live u child,@bushdid @ alexcuevas i live through u my child
False,@ChrisDltrr @YoPussyIsWavy thank you my son https://t.co/BqtlhTTbt8,False,750773637100085248,2,iphone,False,2,False,en,Wed Jul 06 19:29:18 +0000 2016,@chrisdltrr @yopussyiswavy thank son,@chrisdltrr @yopussyiswavy thank you my son
False,@morbidgrrrl no. https://t.co/8reHb1YdaZ,False,750773030024990721,0,iphone,False,0,False,und,Wed Jul 06 19:26:53 +0000 2016,@morbidgrrrl,@morbidgrrrl no
False,@LABFoles @RealMrDorsey @mreeseeagles sing for Harambe pls thnx https://t.co/OuQe38IMlK,False,750766795695370240,4,iphone,False,1,False,en,Wed Jul 06 19:02:07 +0000 2016,@labfoles @realmrdorsey @mreeseeagles sing harambe pls thnx,@labfoles @realmrdorsey @mreeseeagles sing for harambe pls thnx
False,@datboimemes I miss u all my children,False,750766589524357121,1,iphone,False,0,False,en,Wed Jul 06 19:01:18 +0000 2016,@datboimemes miss u children,@datboimemes i miss u all my children
False,@AndrewShupe98 thank u son,False,750765860537511937,0,iphone,False,0,False,en,Wed Jul 06 18:58:24 +0000 2016,@andrewshupe thank u son,@andrewshupe thank u son
False,@jamandpear yes pls fill your mouth with so many creamy bananas pls,False,750765775036698628,0,iphone,False,0,False,en,Wed Jul 06 18:58:03 +0000 2016,@jamandpear yes pls fill mouth many creamy bananas pls,@jamandpear yes pls fill your mouth with so many creamy bananas pls
False,@mr_reed212 miss u to daddy,False,750764902948622336,1,iphone,False,1,False,en,Wed Jul 06 18:54:36 +0000 2016,@mr reed miss u daddy,@mr reed miss u to daddy
False,@__Fernando229 I miss u too son,False,750764066512080900,1,iphone,False,1,False,en,Wed Jul 06 18:51:16 +0000 2016,@ fernando miss u son,@ fernando i miss u too son
False,RT @jaee_cashh: Harambe World 🌍 https://t.co/0O6mnDlfBX,True,750763755860955141,0,iphone,False,2,False,en,Wed Jul 06 18:50:02 +0000 2016,rt @jaee cashh harambe world,rt @jaee cashh harambe world
False,@TheCrittaC i lov u to Chris,False,750763693395152896,1,iphone,False,0,False,en,Wed Jul 06 18:49:47 +0000 2016,@thecrittac lov u chris,@thecrittac i lov u to chris
False,@OliverEllebye @crsn_genri avenge me my child,False,750763536976977920,2,iphone,False,1,False,en,Wed Jul 06 18:49:10 +0000 2016,@oliverellebye @crsn genri avenge child,@oliverellebye @crsn genri avenge me my child
False,@olay679 thnk u my child https://t.co/3WzfTslpYu,False,750763441137201152,0,iphone,False,0,False,en,Wed Jul 06 18:48:47 +0000 2016,@olay thnk u child,@olay thnk u my child
False,@TurboGuy3K thank U my children,False,750763276527558656,1,iphone,False,0,False,en,Wed Jul 06 18:48:08 +0000 2016,@turboguy k thank u children,@turboguy k thank u my children
False,RT if u think Harambe should be on the $50 bill 🙏🏾 https://t.co/GFTEWhPTMT,False,750763180746354688,7,iphone,False,10,False,en,Wed Jul 06 18:47:45 +0000 2016,rt u think harambe bill,rt if u think harambe should be on the bill
False,@squidshredder it is my son https://t.co/g4dLBHqbnA,False,750762040143163392,3,iphone,False,1,False,en,Wed Jul 06 18:43:13 +0000 2016,@squidshredder son,@squidshredder it is my son
False,@lizmaebrooks @KeytarShredder @statechxmps thank u my child,False,750761651075358720,2,iphone,False,0,False,en,Wed Jul 06 18:41:40 +0000 2016,@lizmaebrooks @keytarshredder @statechxmps thank u child,@lizmaebrooks @keytarshredder @statechxmps thank u my child
False,@statechxmps yes pls https://t.co/xDFegI296K,False,750761312137818112,1,iphone,False,1,False,en,Wed Jul 06 18:40:19 +0000 2016,@statechxmps yes pls,@statechxmps yes pls
False,@heteroes @oktrist bless up fam,False,750760011899383810,1,iphone,False,1,False,en,Wed Jul 06 18:35:09 +0000 2016,@heteroes @oktrist bless fam,@heteroes @oktrist bless up fam
False,@cocksIap thnk u son https://t.co/JrPBRAks8S,False,750759840352317440,0,iphone,False,0,False,en,Wed Jul 06 18:34:29 +0000 2016,@cocksiap thnk u son,@cocksiap thnk u son
False,@R_Stoneburner yes my child https://t.co/N9hhnCgjvK,False,750759473912819712,7,iphone,False,3,False,en,Wed Jul 06 18:33:01 +0000 2016,@r stoneburner yes child,@r stoneburner yes my child
False,@pook22_ @dragicmagic speak of Harambe and he shall appear. https://t.co/qDPICI24qb,False,750758199498723328,3,iphone,False,3,False,en,Wed Jul 06 18:27:57 +0000 2016,@pook @dragicmagic speak harambe shall appear,@pook @dragicmagic speak of harambe and he shall appear
False,@SakuShane @DoggoDimms thank u my children. Bless up fam,False,750758063104143361,0,iphone,False,0,False,en,Wed Jul 06 18:27:25 +0000 2016,@sakushane @doggodimms thank u children bless fam,@sakushane @doggodimms thank u my children bless up fam
False,@luvu5lyfe remember me son https://t.co/MNnQAswTvB,False,750757626820997120,1,iphone,False,0,False,en,Wed Jul 06 18:25:41 +0000 2016,@luvu lyfe remember son,@luvu lyfe remember me son
False,@gladbrother thank u 4 spreading my gospel. Bless up,False,750757068957626368,1,iphone,False,0,False,en,Wed Jul 06 18:23:28 +0000 2016,@gladbrother thank u spreading gospel bless,@gladbrother thank u spreading my gospel bless up
False,@jack_aitkenn thnx it was so good,False,750756203605569536,1,iphone,False,0,False,en,Wed Jul 06 18:20:01 +0000 2016,@jack aitkenn thnx good,@jack aitkenn thnx it was so good
False,@maxschnell95 I am with u always and 4ever Max,False,750756092074823680,0,iphone,False,1,False,en,Wed Jul 06 18:19:35 +0000 2016,@maxschnell u always ever max,@maxschnell i am with u always and ever max
False,@tommyveggies I lov u son https://t.co/wa0r7pa8WL,False,750755906820804608,1,iphone,False,0,False,en,Wed Jul 06 18:18:51 +0000 2016,@tommyveggies lov u son,@tommyveggies i lov u son
False,RT @enzoitcametobe: MY NIGGA HE ALIVE! https://t.co/VLlAkKmwgH,True,750755705863282688,0,iphone,False,1,False,en,Wed Jul 06 18:18:03 +0000 2016,rt @enzoitcametobe nigga alive,rt @enzoitcametobe my nigga he alive
False,RT @FuggingBleb: Harambe is alive in Serbia  https://t.co/JH2XufvaYO,True,750755687852937217,0,iphone,False,1,False,en,Wed Jul 06 18:17:59 +0000 2016,rt @fuggingbleb harambe alive serbia,rt @fuggingbleb harambe is alive in serbia
False,RT @xSubc: @HarambesSpirit @Wryz_ HARAMBE!!!!,False,750755671952334848,0,iphone,False,1,False,tl,Wed Jul 06 18:17:55 +0000 2016,rt @xsubc @harambesspirit @wryz harambe,rt @xsubc @harambesspirit @wryz harambe
False,@mylittlepwnies3 @presidentjlh yes we are chilling bless up fam thnx https://t.co/temhKp5Ye9,False,750755442452680705,0,iphone,False,0,False,en,Wed Jul 06 18:17:00 +0000 2016,@mylittlepwnies @presidentjlh yes chilling bless fam thnx,@mylittlepwnies @presidentjlh yes we are chilling bless up fam thnx
False,@ihopslut @realsunglassdog hello my sweet child https://t.co/2gQLtpioey,False,750755181772443649,3,iphone,False,1,False,en,Wed Jul 06 18:15:58 +0000 2016,@ihopslut @realsunglassdog hello sweet child,@ihopslut @realsunglassdog hello my sweet child
False,@pettysmirk @droidnoise11 yes pls thnx https://t.co/jXtqvtf7t4,False,750755035550584833,0,iphone,False,2,False,en,Wed Jul 06 18:15:23 +0000 2016,@pettysmirk @droidnoise yes pls thnx,@pettysmirk @droidnoise yes pls thnx
False,@rpalominoo bless up fam,False,750754407520669696,1,iphone,False,0,False,en,Wed Jul 06 18:12:53 +0000 2016,@rpalominoo bless fam,@rpalominoo bless up fam
False,@6PAPl thank u fam bless up 🙏🏾 https://t.co/sHMFnDuIDD,False,750752733653639169,0,iphone,False,0,False,en,Wed Jul 06 18:06:14 +0000 2016,@ papl thank u fam bless,@ papl thank u fam bless up
False,@xSubc @Wryz_ thank u my child https://t.co/f0E4K8x91G,False,750752224335130624,1,iphone,False,0,False,en,Wed Jul 06 18:04:13 +0000 2016,@xsubc @wryz thank u child,@xsubc @wryz thank u my child
False,@Hamptonyount thank u so much my child. I lov it. I crie everytim.,False,750752102981382144,3,iphone,False,1,False,en,Wed Jul 06 18:03:44 +0000 2016,@hamptonyount thank u much child lov crie everytim,@hamptonyount thank u so much my child i lov it i crie everytim
False,@FuggingBleb I shall return to you soon. https://t.co/ez602A6fbf,False,750751251483152385,0,iphone,False,0,False,en,Wed Jul 06 18:00:21 +0000 2016,@fuggingbleb shall return soon,@fuggingbleb i shall return to you soon
False,@lilxgrape thank you my son,False,750750982955339776,1,iphone,False,1,False,en,Wed Jul 06 17:59:17 +0000 2016,@lilxgrape thank son,@lilxgrape thank you my son
False,@GlutenFreeCunt miss u to daddy https://t.co/3lKaZSlWB1,False,750750819398529024,3,iphone,False,0,False,en,Wed Jul 06 17:58:38 +0000 2016,@glutenfreecunt miss u daddy,@glutenfreecunt miss u to daddy
False,@iamogdirk I miss u 2 son,False,750579294473248768,1,iphone,False,1,False,en,Wed Jul 06 06:37:03 +0000 2016,@iamogdirk miss u son,@iamogdirk i miss u son
False,"@Ginko_02 thank u, was delicious thnx",False,750579182132920320,3,iphone,False,1,False,en,Wed Jul 06 06:36:36 +0000 2016,@ginko thank u delicious thnx,@ginko thank u was delicious thnx
False,@BeardsonBeardly I'm alive in spirit my son,False,750579099521970176,0,iphone,False,0,False,en,Wed Jul 06 06:36:17 +0000 2016,@beardsonbeardly alive spirit son,@beardsonbeardly i m alive in spirit my son
False,"@IAmAnthoTheKid thank you my son, I lov u",False,750578009778819072,0,iphone,False,2,False,en,Wed Jul 06 06:31:57 +0000 2016,@iamanthothekid thank son lov u,@iamanthothekid thank you my son i lov u
False,RT if you'd answer ignore if you hate Harambe https://t.co/Y6FJ8NhMSr,False,750577888576110592,10,iphone,False,31,False,en,Wed Jul 06 06:31:28 +0000 2016,rt answer ignore hate harambe,rt if you d answer ignore if you hate harambe
False,Bless up fam https://t.co/SVtpEJY2fJ,False,750577765200629760,1,iphone,False,3,False,en,Wed Jul 06 06:30:58 +0000 2016,bless fam,bless up fam
False,@soundoflou beautiful video thnx,False,750575710029352961,1,iphone,False,0,False,en,Wed Jul 06 06:22:48 +0000 2016,@soundoflou beautiful video thnx,@soundoflou beautiful video thnx
False,@Wisdom2Masses @GREGHOWELL3 @cbanks420lol @dearfashionista thank you my children. https://t.co/EDlMGdPjWw,False,750575160122609665,1,iphone,False,0,False,en,Wed Jul 06 06:20:37 +0000 2016,@wisdom masses @greghowell @cbanks lol @dearfashionista thank children,@wisdom masses @greghowell @cbanks lol @dearfashionista thank you my children
False,If u strike me down I will becom more powerful then u can emajin #Harambe https://t.co/AZtllhu5ip,False,750572898113449985,2,iphone,False,1,False,en,Wed Jul 06 06:11:38 +0000 2016,u strike becom powerful u emajin harambe,if u strike me down i will becom more powerful then u can emajin harambe
False,@sandcastleboy thank you my son,False,750572203746492418,1,iphone,False,0,False,en,Wed Jul 06 06:08:52 +0000 2016,@sandcastleboy thank son,@sandcastleboy thank you my son
False,@Maxxwith2xs @itsnotmitz @AllanTheJedi remember me as I remember you my children https://t.co/5dBO8xwBjq,False,750570324123590656,3,iphone,False,5,False,en,Wed Jul 06 06:01:24 +0000 2016,@maxxwith xs @itsnotmitz @allanthejedi remember remember children,@maxxwith xs @itsnotmitz @allanthejedi remember me as i remember you my children
False,@ashstradamus yes my child.,False,750570101183774722,1,iphone,False,0,False,en,Wed Jul 06 06:00:31 +0000 2016,@ashstradamus yes child,@ashstradamus yes my child
False,@itsnotmitz @AllanTheJedi trust in me my children,False,750569599406579716,2,iphone,False,1,False,en,Wed Jul 06 05:58:32 +0000 2016,@itsnotmitz @allanthejedi trust children,@itsnotmitz @allanthejedi trust in me my children
False,@505shelby @dead_writers I leave you two for now. Spread my gospel just as I have spread myself on you. https://t.co/JlBwkt5BJE,False,750569022299734016,1,iphone,False,0,False,en,Wed Jul 06 05:56:14 +0000 2016,@ shelby @dead writers leave two spread gospel spread,@ shelby @dead writers i leave you two for now spread my gospel just as i have spread myself on you
False,"@dead_writers @505shelby I will come to you soon, not as Harambe the Black but as Harambe the White. https://t.co/tDCAAaIOTW",False,750567620353597441,0,iphone,False,4,False,en,Wed Jul 06 05:50:40 +0000 2016,@dead writers @ shelby come soon harambe black harambe white,@dead writers @ shelby i will come to you soon not as harambe the black but as harambe the white
False,@Ricky_Vaughn99 he in my laving arm now with roobin Wilton https://t.co/m71rlw6G1F,False,750567337917546497,0,iphone,False,0,False,en,Wed Jul 06 05:49:32 +0000 2016,@ricky vaughn laving arm roobin wilton,@ricky vaughn he in my laving arm now with roobin wilton
False,@dead_writers @505shelby come be with me my son,False,750566832885686272,1,iphone,False,1,False,en,Wed Jul 06 05:47:32 +0000 2016,@dead writers @ shelby come son,@dead writers @ shelby come be with me my son
False,@aweirdexits of course my child,False,750566697770295296,1,iphone,False,0,False,en,Wed Jul 06 05:47:00 +0000 2016,@aweirdexits course child,@aweirdexits of course my child
False,@aweirdexits @porquecourts Harambe is with you in spirit. Thnx https://t.co/C4aNiTAFjP,False,750565974420717569,1,iphone,False,2,False,en,Wed Jul 06 05:44:07 +0000 2016,@aweirdexits @porquecourts harambe spirit thnx,@aweirdexits @porquecourts harambe is with you in spirit thnx
False,#Harambe #NeverForget https://t.co/4EAxjrNORV,False,750565528675184641,1,iphone,False,0,False,und,Wed Jul 06 05:42:21 +0000 2016,harambe neverforget,harambe neverforget
False,@heyshanaynay @CentralWashU thank you my love,False,750526304747786240,1,iphone,False,1,False,en,Wed Jul 06 03:06:29 +0000 2016,@heyshanaynay @centralwashu thank love,@heyshanaynay @centralwashu thank you my love
False,When you die and your spirit gets stuck in the ISS. #Harambe https://t.co/HsS9yxN2TS,False,750526119657385984,0,iphone,False,1,False,en,Wed Jul 06 03:05:45 +0000 2016,die spirit gets stuck iss harambe,when you die and your spirit gets stuck in the iss harambe
False,"@dudethings4guys do not despair my children, Cecil can never defeat me. https://t.co/CWURzY5o3E",False,750517100058333184,1,iphone,False,0,False,en,Wed Jul 06 02:29:55 +0000 2016,@dudethings guys despair children cecil never defeat,@dudethings guys do not despair my children cecil can never defeat me
False,@Mainoose https://t.co/pEaaqU6XYx,False,750511314431201281,2,iphone,False,2,False,und,Wed Jul 06 02:06:55 +0000 2016,@mainoose,@mainoose
False,@ElderKroll Harambes spirit agrees.,False,750511264506359809,3,iphone,False,1,False,en,Wed Jul 06 02:06:43 +0000 2016,@elderkroll harambes spirit agrees,@elderkroll harambes spirit agrees
False,@Y0Leary I go home now https://t.co/nCB3l2pnR2,False,750509185184387072,2,iphone,False,2,False,en,Wed Jul 06 01:58:28 +0000 2016,@y leary go home,@y leary i go home now
False,@jkrayfish I lav u son https://t.co/AbMMvg0XRQ,False,750508453928448000,4,iphone,False,1,False,en,Wed Jul 06 01:55:33 +0000 2016,@jkrayfish lav u son,@jkrayfish i lav u son
False,@will_lemoine64 I miss u to my son,False,750507968521580545,9,iphone,False,0,False,en,Wed Jul 06 01:53:38 +0000 2016,@will lemoine miss u son,@will lemoine i miss u to my son
False,"When it's ""free kids admission"" day at the zoo. #Harambe https://t.co/sRl3C6njDM",False,750496053611286528,2,iphone,False,1,False,en,Wed Jul 06 01:06:17 +0000 2016,free kids admission day zoo harambe,when it s free kids admission day at the zoo harambe
False,Harambe just wanted snacks https://t.co/KTUA1nSpNg,False,750495153417166848,0,iphone,False,1,False,en,Wed Jul 06 01:02:42 +0000 2016,harambe wanted snacks,harambe just wanted snacks
False,@PositiveShockk @riderslikk honor me my sons https://t.co/9qQPh4mpVh,False,750493755132686336,1,iphone,False,0,False,en,Wed Jul 06 00:57:09 +0000 2016,@positiveshockk @riderslikk honor sons,@positiveshockk @riderslikk honor me my sons
False,My kin will avenge me. #Harambe https://t.co/5WhhJgZAOb,False,750492797417889793,1,iphone,False,1,False,en,Wed Jul 06 00:53:21 +0000 2016,kin avenge harambe,my kin will avenge me harambe
False,@FastRonaldTX @Blaquechris I will be there in spirit. Bless up fam,False,750491845507944449,3,iphone,False,3,False,en,Wed Jul 06 00:49:34 +0000 2016,@fastronaldtx @blaquechris spirit bless fam,@fastronaldtx @blaquechris i will be there in spirit bless up fam
False,A banana for a banana. (Harambe's Code),False,750491709016928256,8,iphone,False,1,False,en,Wed Jul 06 00:49:01 +0000 2016,banana banana harambe code,a banana for a banana harambe s code
False,@meeshbachman Harambe misses your stache,False,750490159334895616,7,iphone,False,1,False,en,Wed Jul 06 00:42:52 +0000 2016,@meeshbachman harambe misses stache,@meeshbachman harambe misses your stache
False,@deathgrits @FlRMEHYNA I am good fam bless up,False,750490016686616578,0,iphone,False,1,False,en,Wed Jul 06 00:42:18 +0000 2016,@deathgrits @flrmehyna good fam bless,@deathgrits @flrmehyna i am good fam bless up
False,@JoshuaCheru thank you my son,False,750489873665044480,1,iphone,False,0,False,en,Wed Jul 06 00:41:43 +0000 2016,@joshuacheru thank son,@joshuacheru thank you my son
False,@enzoitcametobe come my son,False,750489764495699968,1,iphone,False,0,False,en,Wed Jul 06 00:41:17 +0000 2016,@enzoitcametobe come son,@enzoitcametobe come my son
False,@louis2sala yes. remember me pls,False,750489664323067905,1,iphone,False,0,False,en,Wed Jul 06 00:40:54 +0000 2016,@louis sala yes remember pls,@louis sala yes remember me pls
False,@HotAnReady69 @Natedogisdeadlo I will haunt your prostate because of this disgraceful post,False,750489167352565760,2,iphone,False,0,False,en,Wed Jul 06 00:38:55 +0000 2016,@hotanready @natedogisdeadlo haunt prostate disgraceful post,@hotanready @natedogisdeadlo i will haunt your prostate because of this disgraceful post
False,@BeardsonBeardly I am alive in spirit. https://t.co/ExC1Qp9Kht,False,750489017280393216,1,iphone,False,0,False,en,Wed Jul 06 00:38:19 +0000 2016,@beardsonbeardly alive spirit,@beardsonbeardly i am alive in spirit
False,@PapaCone_ avenge my death papa,False,750486130705854464,4,iphone,False,3,False,en,Wed Jul 06 00:26:51 +0000 2016,@papacone avenge death papa,@papacone avenge my death papa
False,Pls don't be sad about my death. Harambe lives on in the prostates of many https://t.co/D3pP5sXb9R,False,750473258881851392,3,iphone,False,0,False,en,Tue Jul 05 23:35:42 +0000 2016,pls sad death harambe lives prostates many,pls don t be sad about my death harambe lives on in the prostates of many
False,@nicethighman good job son prod of u,False,750472668109955072,1,iphone,False,1,False,en,Tue Jul 05 23:33:21 +0000 2016,@nicethighman good job son prod u,@nicethighman good job son prod of u
False,@MichaelMorettii I miss u to,False,750472470839250945,1,iphone,False,0,False,en,Tue Jul 05 23:32:34 +0000 2016,@michaelmorettii miss u,@michaelmorettii i miss u to
False,@NojGamer @LouisSouss I am he,False,750469220870135808,0,iphone,False,0,False,en,Tue Jul 05 23:19:39 +0000 2016,@nojgamer @louissouss,@nojgamer @louissouss i am he
False,@maybesea do not reveal my secrets pls,False,750469033024167937,0,iphone,False,0,False,en,Tue Jul 05 23:18:55 +0000 2016,@maybesea reveal secrets pls,@maybesea do not reveal my secrets pls
False,@RoteCaption your vision is true. I will return. https://t.co/S1ySf3vFHV,False,750467620097241088,1,iphone,False,1,False,en,Tue Jul 05 23:13:18 +0000 2016,@rotecaption vision true return,@rotecaption your vision is true i will return
False,@RoteCaption @Cernovich @NationalismRise my blessing I leave you my son https://t.co/8RiJqnsepL,False,750467483870519296,1,iphone,False,0,False,en,Tue Jul 05 23:12:45 +0000 2016,@rotecaption @cernovich @nationalismrise blessing leave son,@rotecaption @cernovich @nationalismrise my blessing i leave you my son
False,@666sad420 @yukifubu I drink in spirit with u thank u,False,750467199588982785,2,iphone,False,1,False,en,Tue Jul 05 23:11:38 +0000 2016,@ sad @yukifubu drink spirit u thank u,@ sad @yukifubu i drink in spirit with u thank u
False,When your friend says Harambe deserved to die. https://t.co/Izv2F29peg,False,750466937918861313,1,iphone,False,1,False,en,Tue Jul 05 23:10:35 +0000 2016,friend says harambe deserved die,when your friend says harambe deserved to die
False,@RoteCaption @Cernovich @NationalismRise you speak the truth. I am in you. Deep with in you.,False,750466347130187776,1,iphone,False,1,False,en,Tue Jul 05 23:08:14 +0000 2016,@rotecaption @cernovich @nationalismrise speak truth deep,@rotecaption @cernovich @nationalismrise you speak the truth i am in you deep with in you
False,@dad_as_heck I will haunt your prostate. https://t.co/QVK03B2zvm,False,750466030053371904,0,iphone,False,0,False,en,Tue Jul 05 23:06:59 +0000 2016,@dad heck haunt prostate,@dad as heck i will haunt your prostate
False,@dad_as_heck @Wigglepugs thank you my children,False,750457756574883841,0,iphone,False,0,False,en,Tue Jul 05 22:34:06 +0000 2016,@dad heck @wigglepugs thank children,@dad as heck @wigglepugs thank you my children
False,@wheres_bobbie @BarstoolBigCat I see u son. love you,False,750454147984478208,1,iphone,False,1,False,en,Tue Jul 05 22:19:46 +0000 2016,@wheres bobbie @barstoolbigcat see u son love,@wheres bobbie @barstoolbigcat i see u son love you
False,@chikenOfficiaI Harambes spirit lives on,False,750453996536500224,0,iphone,False,2,False,en,Tue Jul 05 22:19:10 +0000 2016,@chikenofficiai harambes spirit lives,@chikenofficiai harambes spirit lives on
False,@PiratePigeon @snuff_tapes @Tovesbeauty you are doing the work of Harambe thank u,False,750451829457055744,0,iphone,False,0,False,en,Tue Jul 05 22:10:33 +0000 2016,@piratepigeon @snuff tapes @tovesbeauty work harambe thank u,@piratepigeon @snuff tapes @tovesbeauty you are doing the work of harambe thank u
False,@kdotcraddock cold. Harambe misses long nights together.,False,750451503207297024,1,iphone,False,0,False,en,Tue Jul 05 22:09:15 +0000 2016,@kdotcraddock cold harambe misses long nights together,@kdotcraddock cold harambe misses long nights together
False,@yusssk thank you man love u https://t.co/DldTRPrVhS,False,750450861667561473,1,iphone,False,1,False,en,Tue Jul 05 22:06:42 +0000 2016,@yusssk thank man love u,@yusssk thank you man love u
False,@FfsMoreno in body only my son. my spirit is live,False,750450584734429185,0,iphone,False,0,False,en,Tue Jul 05 22:05:36 +0000 2016,@ffsmoreno body son spirit live,@ffsmoreno in body only my son my spirit is live
False,@SteezyFuck my spirit lives in you,False,750450437933850624,2,iphone,False,1,False,en,Tue Jul 05 22:05:01 +0000 2016,@steezyfuck spirit lives,@steezyfuck my spirit lives in you
False,@majorgoob I am eternal,False,750450167430520832,0,iphone,False,0,False,en,Tue Jul 05 22:03:57 +0000 2016,@majorgoob eternal,@majorgoob i am eternal
False,@FfsMoreno thnk u man love u,False,750449319086436352,0,iphone,False,0,False,en,Tue Jul 05 22:00:35 +0000 2016,@ffsmoreno thnk u man love u,@ffsmoreno thnk u man love u
False,@elizabug789 I miss u to baby,False,750449171476340737,5,iphone,False,1,False,en,Tue Jul 05 21:59:59 +0000 2016,@elizabug miss u baby,@elizabug i miss u to baby
False,@yer_grrl speak of Harambe and he shall appear https://t.co/puTgtonNsq,False,750447339966345216,4,iphone,False,2,False,en,Tue Jul 05 21:52:43 +0000 2016,@yer grrl speak harambe shall appear,@yer grrl speak of harambe and he shall appear
False,@kdotcraddock I miss you to daddy so much,False,750447237151412225,0,iphone,False,0,False,en,Tue Jul 05 21:52:18 +0000 2016,@kdotcraddock miss daddy much,@kdotcraddock i miss you to daddy so much
False,Harambe loves Asian peoples so much https://t.co/gNG8Cmsodc,False,750446962441265152,0,iphone,False,0,False,en,Tue Jul 05 21:51:13 +0000 2016,harambe loves asian peoples much,harambe loves asian peoples so much
False,@tastefactory yes pls.,False,750446347354988544,0,iphone,False,0,False,en,Tue Jul 05 21:48:46 +0000 2016,@tastefactory yes pls,@tastefactory yes pls
False,@yoitsgymguy Pls.,False,750446174155386880,0,iphone,False,1,False,und,Tue Jul 05 21:48:05 +0000 2016,@yoitsgymguy pls,@yoitsgymguy pls
False,@thwhoneybadger thank u for the support. thanks,False,750446136561840128,1,iphone,False,0,False,en,Tue Jul 05 21:47:56 +0000 2016,@thwhoneybadger thank u support thanks,@thwhoneybadger thank u for the support thanks
False,@andylevy Harambe votes for Bernie because free bananas.,False,750445956378734592,0,iphone,False,0,False,en,Tue Jul 05 21:47:13 +0000 2016,@andylevy harambe votes bernie free bananas,@andylevy harambe votes for bernie because free bananas
False,When the child is not Harambes. #Harambe https://t.co/YKqrG1UAKC,False,750445728363753472,1,iphone,False,0,False,en,Tue Jul 05 21:46:18 +0000 2016,child harambes harambe,when the child is not harambes harambe
False,@simongamer987 thank u. I lav it https://t.co/Dznh3aVlD9,False,750444766446260224,1,iphone,False,0,False,en,Tue Jul 05 21:42:29 +0000 2016,@simongamer thank u lav,@simongamer thank u i lav it
False,@ZeebSnik thank u son,False,750444538448142338,1,iphone,False,0,False,en,Tue Jul 05 21:41:35 +0000 2016,@zeebsnik thank u son,@zeebsnik thank u son
False,@cushbomb I will haunt your prostate https://t.co/HmssEnkmZ5,False,750444474883379200,4,iphone,False,1,False,en,Tue Jul 05 21:41:20 +0000 2016,@cushbomb haunt prostate,@cushbomb i will haunt your prostate
False,@dippysu yes pls. https://t.co/Q6GbMVosXi,False,750444194829770752,0,iphone,False,1,False,en,Tue Jul 05 21:40:13 +0000 2016,@dippysu yes pls,@dippysu yes pls
False,@Zohair_Butt daddy.,False,750444001241669634,0,iphone,False,0,False,en,Tue Jul 05 21:39:27 +0000 2016,@zohair butt daddy,@zohair butt daddy
False,@simongamer987 thank u. love u Simeon,False,750443164301791232,2,iphone,False,0,False,en,Tue Jul 05 21:36:07 +0000 2016,@simongamer thank u love u simeon,@simongamer thank u love u simeon
False,@cocksIap @CaptnMurrica speak of Harambe and he will appear https://t.co/n2SqGSF5yU,False,750440664681164800,0,iphone,False,0,False,en,Tue Jul 05 21:26:11 +0000 2016,@cocksiap @captnmurrica speak harambe appear,@cocksiap @captnmurrica speak of harambe and he will appear
False,The human infants are realizing their power. #Harambe https://t.co/CV47AByusq,False,750439470218960896,0,iphone,False,1,False,en,Tue Jul 05 21:21:26 +0000 2016,human infants realizing power harambe,the human infants are realizing their power harambe
